#,Date Time,PM10,PM2_5,NO2,NO,NOx,CO,SO2,O3,Temp,Do_Am,TocDo_Gio,Luong_Mua,Huong_Gio,Pressure,Buc_Xa
6798,6/2/2020 0:00,41.74,27,36.82,69.11,142.45,"1,476.70",2.27,0.06,15,86.7,0,0,111,"1,015.80",6.7
6799,5/2/2020 23:00,52.95,36.35,36.19,69.81,142.85,"1,572.50",1.84,0.38,14.9,86.2,0.4,0,114,"1,015.80",6.8
6800,5/2/2020 22:00,46.33,43.42,35.85,60.86,128.85,"1,502.50",2.72,0.5,14.9,85.9,0.4,0,102,"1,016.00",6.6
6801,5/2/2020 21:00,33.85,18.77,37.8,59.55,128.79,"1,671.00",2.67,0.32,14.8,85.7,0.3,0,122,"1,016.00",7.2
6802,5/2/2020 20:00,52.05,31.89,35.26,55.31,119.78,"1,836.90",1.74,0.3,14.7,85.8,0.4,0,103,"1,015.50",7.2
6803,5/2/2020 19:00,45.98,29.44,33.04,51.28,111.39,"2,041.30",2.08,0.58,14.6,85.9,0.6,0,111,"1,014.80",7
6804,5/2/2020 18:00,37.47,19.98,34.13,57.49,121.97,"2,425.40",2.72,0.2,14.6,86.3,0.4,0,111,"1,014.50",8
6805,5/2/2020 17:00,23.4,12.62,34.07,54.45,117.27,"2,795.80",1.9,0.06,14.6,86.4,0.5,0,114,"1,014.60",9.2
6806,5/2/2020 16:00,16.02,14.5,36.65,59.69,127.86,"3,387.70",2.06,0.56,14.6,85.9,0.3,0,105,"1,014.80",21.4
6807,5/2/2020 15:00,35.87,20.05,38.18,62.29,133.36,"1,475.20",2.56,0.58,14.6,86.4,0.1,0,112,"1,015.00",32.4
6808,5/2/2020 14:00,19.01,10.15,37.59,62.71,133.41,958.3,2.56,0.4,14.3,86.5,0.2,0,106,"1,015.60",79.3
6809,5/2/2020 13:00,16.82,14.06,36.48,64.38,134.85,"1,055.70",1.76,0.36,14.2,86.8,0.2,0,108,"1,016.70",64.6
6810,5/2/2020 12:00,35.42,21.36,39.19,65.55,139.35,"1,077.80",2.48,0.68,14.1,86.7,0.1,0,351,"1,017.90",58.9
6811,5/2/2020 11:00,18.19,15.9,43.76,66.78,145.79,"1,006.50",2.8,0.5,14,86.9,0.1,0.03,16,"1,019.20",28.1
6812,5/2/2020 10:00,25.14,16.26,47.73,64.26,145.94,804.9,3.5,0.22,13.9,86.9,0.1,0.01,102,"1,019.60",16.9
6813,5/2/2020 9:00,33.51,18.29,46.09,56.84,132.92,869.2,2.78,0.24,13.9,86.8,0.2,0,87,"1,019.20",34.2
6814,5/2/2020 8:00,17.51,12.35,37.59,54,120.08,866.2,2.72,0.44,13.8,86.9,0.3,0,94,"1,018.60",26.5
6815,5/2/2020 7:00,11.02,10.88,36.21,50.88,113.95,745,2.32,0.18,13.7,86.9,0.3,0,107,"1,018.30",5.1
6816,5/2/2020 6:00,25.47,15.07,34.28,48.96,109.1,754.1,1.71,0.34,13.7,86.8,0.1,0.01,75,"1,017.70",2.6
6817,5/2/2020 5:00,36.38,20.07,34.44,50.19,111.14,834.6,1.9,0.6,13.7,86.7,0.2,0,100,"1,017.40",2.9
6818,5/2/2020 4:00,26.49,15.92,34.4,49.59,110.15,738.3,2.4,0.3,13.8,86.7,0.1,0,103,"1,017.30",3.7
6819,5/2/2020 3:00,16.68,7.52,33.14,48.31,106.98,778.5,1.44,0.1,13.8,86.6,0.2,0,95,"1,017.70",2.2
6820,5/2/2020 2:00,23.81,7.19,33.29,51.19,111.51,777.2,1.79,0.52,13.7,86.4,0.2,0.03,112,"1,018.10",2.7
6821,5/2/2020 1:00,31.15,8.56,33.85,52.89,114.66,780.9,2.7,0.4,13.9,86.3,0.2,0.03,114,"1,018.40",4.1
6822,5/2/2020 0:00,22.14,8.94,34.19,50.03,110.65,891.6,2.11,0.16,14,86,0.2,0,97,"1,018.70",3.2
6823,4/2/2020 23:00,28.83,11.27,32.64,49.65,108.51,938.1,1.28,0.38,14.2,85.6,0.2,0,320,"1,019.10",2
6824,4/2/2020 22:00,15.48,9.16,34.53,49.64,110.4,971.4,2.03,0.58,14.3,85,0.2,0,86,"1,019.20",3.1
6825,4/2/2020 21:00,17.19,6.95,31.63,45.09,100.54,980.9,2.08,0.12,14.2,84.6,0.2,0,98,"1,019.00",3.2
6826,4/2/2020 20:00,9.09,7.81,29.95,40.4,91.68,"1,067.90",1.31,0.14,14.2,84,0.2,0,101,"1,018.40",4
6827,4/2/2020 19:00,7.87,5.44,26.78,37.68,84.35,"1,031.80",1.2,0.52,14.3,84.2,0.1,0,94,"1,017.60",4.1
6828,4/2/2020 18:00,21.25,16.15,23.68,29.84,69.28,959.9,2.11,0.36,14.3,83.8,0.3,0,95,"1,017.00",7.2
6829,4/2/2020 17:00,34.61,20.98,17.65,20.7,49.28,787.9,1.55,0.52,14.2,84.1,0.3,0,87,"1,016.70",11.1
6830,4/2/2020 16:00,41.96,25.63,34.12,39.88,85.42,889.3,1.23,0.44,14.3,84.6,0.1,0,86,"1,016.50",30.9
6831,4/2/2020 15:00,39.03,27.97,41.34,49.8,113.55,906.9,1.82,0.72,14.3,83.8,0.3,0,90,"1,016.60",45.8
6832,4/2/2020 14:00,41.62,20.32,45.08,50.11,108.54,825.5,2.24,0.3,14.3,84,0.1,0,29,"1,017.00",94.3
6833,4/2/2020 13:00,38.32,22.41,36.89,40.12,93.7,869.5,1.36,0.1,14.4,84.1,0.2,0,68,"1,018.00",87.8
6834,4/2/2020 12:00,19.43,11.89,39.54,76.32,132.43,850,1.36,0.64,14.3,82.5,0.1,0,99,"1,019.00",54.6
6835,4/2/2020 11:00,15.25,8.99,23.12,34.26,70.45,802.8,2.14,0.3,14.5,79.4,0.4,0,87,"1,019.80",84.2
6836,4/2/2020 10:00,7.26,3.19,32.54,54.65,102.31,692.6,1.79,0.14,14.4,80.5,0.3,0,98,"1,020.10",36.4
6837,4/2/2020 9:00,4.66,3.39,41.54,54.87,92.12,823.7,1.17,0.52,14,83.4,0.2,0,92,"1,019.90",28.6
6838,4/2/2020 8:00,6.66,4.89,54.32,67.23,129.33,686.6,2.19,0.6,13.7,84.9,0.3,0,86,"1,018.90",29.5
6839,4/2/2020 7:00,6.25,2.87,35.32,30.89,88.1,717.9,2.06,0.3,13.6,84.7,0.3,0,88,"1,018.50",8.1
6840,4/2/2020 6:00,8.19,3.64,30.89,45.3,90.11,723.4,1.5,0.16,13.7,85.1,0.3,0,92,"1,017.90",7
6841,4/2/2020 5:00,11.69,5.21,33.07,31.19,104.31,807.8,1.39,0.6,14,85.7,0.2,0,90,"1,017.00",6.9
6842,4/2/2020 4:00,12.17,6.89,27.44,28.64,95.91,729.3,2.32,0.12,14.2,86.1,0.4,0,105,"1,016.70",7
6843,4/2/2020 3:00,15.62,5.53,30.51,40.9,94.44,678.4,1.98,0.1,14.1,85.7,0.3,0.01,94,"1,017.00",7.1
6844,4/2/2020 2:00,11.24,6.19,38.45,36.93,91.99,745.5,1.52,0.48,14.2,85.5,0.4,0.05,89,"1,016.90",7.1
6845,4/2/2020 1:00,14.88,7.21,36.79,42.75,110.56,778.5,2.62,0.62,14.5,85.1,0.2,0,97,"1,017.20",7
6846,4/2/2020 0:00,21.03,8.37,37.17,41.25,106.66,406.7,3.55,0.5,14.7,84.3,0.3,0,87,"1,017.60",6.9
6847,3/2/2020 23:00,23.79,9.88,30.63,41.35,107.25,511.3,2.72,0.16,14.9,82.8,0.6,0,94,"1,017.50",7
6848,3/2/2020 22:00,28.7,13.9,32.71,38.79,95.4,554.7,3.04,0.62,15.4,82.5,0.3,0,82,"1,017.60",6.7
6849,3/2/2020 21:00,36.21,17.83,36.09,38.08,111.61,520.4,3.66,0.4,15.5,81.7,0.9,0,98,"1,016.80",7.2
6850,3/2/2020 20:00,41.96,24.04,21.43,49.65,76.23,512.7,3.39,0.12,15.9,81.6,0.8,0,92,"1,016.40",5.1
6851,3/2/2020 19:00,56.78,33.02,31.43,69.12,102.3,669.6,2.16,0.56,16.1,82,1.1,0,94,"1,015.60",3.8
6852,3/2/2020 18:00,61.41,55.03,38.43,69.32,139.54,857.1,1.44,0.78,16.3,81.7,1.1,0,96,"1,014.90",4.1
6853,3/2/2020 17:00,102.14,82.78,61.43,87.32,183.52,"1,079.70",1.87,0.2,17.2,82.4,0.7,0,91,"1,014.30",9.3
6854,3/2/2020 16:00,145.1,95.55,72.53,128.43,198.32,"1,282.60",1.47,0.18,20.3,83.8,0.8,0,89,"1,013.40",10.5
6855,3/2/2020 15:00,135.65,102.05,73.2,109.32,198.32,"1,266.40",0.88,0.68,20.2,83.1,0.5,0,94,"1,013.30",122.4
6856,3/2/2020 14:00,114.33,94.59,32.54,67.34,149.21,"1,464.80",2.11,0.36,19.2,85.9,0,0,87,"1,014.00",71.3
6857,3/2/2020 13:00,102.4,90.57,46.42,89.32,163.53,"1,734.90",1.76,0.08,18.6,86.8,0.1,0,119,"1,015.10",65.7
6858,3/2/2020 12:00,136.45,75.56,41.89,68.29,129.39,"2,087.20",1.25,0.48,18.3,86.9,0.5,0,332,"1,016.30",86.3
6859,3/2/2020 11:00,138.56,80.78,39.2,84.09,155.71,"2,815.00",2.06,0.6,18.2,87.4,0.1,0,196,"1,017.20",30.7
6860,3/2/2020 10:00,145.95,87.68,31.78,70.03,137.43,"1,923.40",2.19,0.34,18,87.4,0.1,0,184,"1,017.70",34.1
6861,3/2/2020 9:00,134.38,99.56,33.76,53.5,120.7,"1,730.30",1.15,0.16,17.7,87.2,0.1,0.08,331,"1,017.40",18.2
6862,3/2/2020 8:00,119.84,98.79,40.21,87.09,176.33,"2,142.60",1.44,0.58,17.7,86.8,0.5,0,328,"1,016.80",11.9
6863,3/2/2020 7:00,145.93,81.14,41.89,79.32,148.11,"1,375.20",2.03,0.26,17.6,86.7,0.2,0,122,"1,016.20",8.7
6864,3/2/2020 6:00,154.35,90.88,42.71,65.34,120.99,"1,257.60",1.58,0.12,17.6,86.6,0.1,0,254,"1,015.70",7
6865,3/2/2020 5:00,149.5,103.3,43.23,54.05,140.43,"1,200.00",1.01,0.4,17.6,86.4,0.1,0,199,"1,015.30",6.8
6866,3/2/2020 4:00,161.86,100.49,36.99,65.38,165.51,"1,111.40",1.79,0.6,17.6,86.2,0.1,0,131,"1,015.30",6.6
6867,3/2/2020 3:00,188.56,134.92,41.19,64.4,177.29,"1,263.60",1.92,0.2,17.6,85.5,0.2,0,283,"1,015.60",7
6868,3/2/2020 2:00,240.24,154.74,50.86,61.45,204.47,"1,532.90",1.39,0.24,18,83.7,0.4,0.01,327,"1,016.10",6.8
6869,3/2/2020 1:00,235.83,158.8,64.51,82.04,224.58,"1,494.30",1.15,0.64,18.7,82.1,0.1,0,336,"1,016.70",6.5
6870,3/2/2020 0:00,270.24,155.78,56.18,80.68,219.57,"1,975.10",3.02,0.22,18.6,82.4,0.1,0,286,"1,017.20",6.7
6871,2/2/2020 23:00,290.86,173.71,54.82,71.36,155.58,"2,108.80",2.67,0.02,18.7,82.1,0.2,0,147,"1,017.50",6.9
6872,2/2/2020 22:00,272.74,179.7,74.01,80.41,215.9,"2,162.20",1.6,0.38,18.7,81.6,0,0,324,"1,017.50",6.9
6873,2/2/2020 21:00,270.16,182.67,60.11,79.34,216.62,"2,802.90",2.8,0.54,18.7,80.8,0,0,268,"1,017.20",6.6
6874,2/2/2020 20:00,270.24,167,59.83,53.06,156.36,"2,255.30",2.91,0.62,19,78.4,0,0,236,"1,016.70",6.4
6875,2/2/2020 19:00,259.4,160.02,65.89,46.78,146.73,"2,236.90",1.95,0.3,18.9,77.7,0,0,227,"1,015.70",6.5
6876,2/2/2020 18:00,234.44,151.15,130.42,86.43,216.85,"1,843.50",1.74,0.98,19.2,75.3,0,0,73,"1,015.60",5.3
6877,2/2/2020 17:00,205.83,142.54,107.32,72.54,179.86,"1,433.50",2.32,0.2,19.4,73.4,0.1,0,334,"1,015.20",35.4
6878,2/2/2020 16:00,212.82,159.61,95.49,62.69,158.17,"1,349.40",2.08,0.28,19.6,71.7,0.4,0,111,"1,014.80",84.7
6879,2/2/2020 15:00,208.58,150.91,90.37,84.05,174.42,"1,323.30",1.5,1.02,19.2,73,0.2,0,114,"1,015.30",174.8
6880,2/2/2020 14:00,210.34,156.21,92.37,94.23,186.6,"1,797.30",2.24,0.78,18.5,75.7,0.4,0,128,"1,016.30",129
6881,2/2/2020 13:00,216.44,153.86,59.81,50.13,109.93,"1,278.20",2.46,0.02,17.7,78.1,0.3,0,317,"1,017.60",101.4
6882,2/2/2020 12:00,256.79,140.99,39.33,76.22,148.8,"1,326.10",1.5,0.44,17.6,79,0.3,0,317,"1,018.50",78.2
6883,2/2/2020 11:00,242.92,140.77,50.01,70.12,143.09,"1,430.20",1.95,0.7,17.8,77.4,0.5,0,327,"1,018.90",90.1
6884,2/2/2020 10:00,258.7,143.81,40.72,79.21,150.32,"1,220.20",2.19,0.24,17.7,77.7,0.2,0,347,"1,019.60",117.3
6885,2/2/2020 9:00,231.07,138.96,52.31,43.08,128.9,"1,302.00",1.82,0.16,17,79.6,0.4,0,336,"1,019.50",93.2
6886,2/2/2020 8:00,191.32,120.36,45.9,49.8,109.88,"1,518.10",1.74,0.48,16.6,81.7,0.1,0,227,"1,019.00",38.9
6887,2/2/2020 7:00,157.11,125.2,65.3,124.4,189.71,"1,018.10",2.27,0.42,16.3,82.7,0.3,0,127,"1,018.20",10.7
6888,2/2/2020 6:00,156.15,118.95,45.5,84.42,129.92,891,2.38,0.23,16.1,83.3,0,0,144,"1,017.60",6
6889,2/2/2020 5:00,162.35,131.05,54.51,95.85,150.36,994.1,1.55,0.38,16,83.6,0.1,0,303,"1,017.00",6
6890,2/2/2020 4:00,157.63,126.27,63.74,121.73,185.48,"1,010.80",1.9,0.7,16,83.4,0.3,0,315,"1,017.10",6
6891,2/2/2020 3:00,156.49,123.09,63.89,137.27,201.16,970.9,2.43,0.3,16.1,83.8,0.1,0,137,"1,017.00",5.7
6892,2/2/2020 2:00,150.71,124.5,56.85,82.45,139.3,"1,031.60",1.55,0.08,16.3,82.3,0.3,0,124,"1,017.50",6
6893,2/2/2020 1:00,141.8,128.16,76.9,116.85,193.76,"1,093.30",1.39,0.48,16.4,80.6,0.2,0,118,"1,017.80",6
6894,2/2/2020 0:00,148.51,117.11,78.29,114.93,193.22,"1,035.50",2.72,0.3,16.4,79.5,0,0,336,"1,018.10",6
6895,1/2/2020 23:00,155.07,127.36,78.44,104.14,182.58,994.6,2.51,0.34,16.4,78.8,0.1,0,153,"1,017.90",6
6896,1/2/2020 22:00,153.7,124.1,77.25,90.92,168.17,"1,142.70",1.74,0.46,16.3,78.1,0.1,0,319,"1,018.10",6
6897,1/2/2020 21:00,154.65,125.62,84.2,103.58,187.78,"1,355.50",2.06,0.7,16.3,78.3,0.2,0,124,"1,017.80",5.9
6898,1/2/2020 20:00,156.21,124.71,82.47,100.55,183.02,"1,081.00",2.72,0.06,16.3,78.7,0.2,0,122,"1,017.30",6
6899,1/2/2020 19:00,159.37,125.4,81.25,81.73,162.98,"1,053.00",1.87,0.16,16.2,78.4,0.2,0,122,"1,016.90",6
6900,1/2/2020 18:00,152.88,118.57,60.15,36.29,128.23,976.8,1.74,0.68,16.4,77.9,0.5,0,101,"1,016.40",7.4
6901,1/2/2020 17:00,165.45,121.89,61.97,36.37,130.54,951,2.62,0.24,16.6,75.4,0.1,0,81,"1,016.20",50.5
6902,1/2/2020 16:00,167.97,124.85,63.48,36.62,132.76,980.3,2.35,0.12,16.4,77.5,0.3,0,117,"1,015.80",63.5
6903,1/2/2020 15:00,149.75,119.13,61.42,31.34,122.21,"1,281.20",1.66,0.6,16.8,75.8,0,0,34,"1,015.80",79.2
6904,1/2/2020 14:00,145.05,116.35,61.95,29.91,120.66,"1,416.20",2.19,0.9,16.6,74.1,0.1,0,131,"1,016.50",80.5
6905,1/2/2020 13:00,143.88,116.76,57.95,22.1,103.9,"1,242.00",2.59,0.38,16.4,72.7,0.1,0,349,"1,017.60",82.4
6906,1/2/2020 12:00,141.09,104,50.75,11.51,79,"1,331.80",1.74,0.22,16.4,69.2,0.2,0,350,"1,018.60",45.7
6907,1/2/2020 11:00,130.59,97.06,62.15,27.64,117.4,"1,306.90",1.9,0.66,16.4,72,0.8,0,330,"1,019.40",43.7
6908,1/2/2020 10:00,124.31,90.75,63.55,44.92,145.52,"1,268.30",2.72,0.3,16.7,65,0.6,0,330,"1,019.80",22.5
6909,1/2/2020 9:00,125.93,77.67,57.84,42.3,134.59,"1,024.60",2.32,0.14,16.7,63.8,0.4,0,312,"1,019.50",17.8
6910,1/2/2020 8:00,97.16,67.72,56.86,41.21,131.78,"1,296.20",1.52,0.44,16.6,66.5,0.2,0,139,"1,019.10",23
6911,1/2/2020 7:00,76.76,56.94,56.64,45.94,138.73,954.3,2.35,0.64,16.4,70.5,0.2,0,123,"1,018.40",8.5
6912,1/2/2020 6:00,76.46,46.51,54.94,51.19,139.06,840.8,2.54,0.16,16.4,75.4,0.2,0,127,"1,017.80",6.9
6913,1/2/2020 5:00,79.81,49.82,50.73,36.06,125.54,955.1,1.84,0.1,16.6,75,0.2,0,143,"1,017.40",6.6
6914,1/2/2020 4:00,78.86,49.98,48.54,49.88,118.91,854.6,1.87,0.52,16.4,75.5,0.1,0,127,"1,016.70",6.5
6915,1/2/2020 3:00,82.52,55.35,60.11,44.39,133.37,972.2,2.88,0.08,16.4,73.8,0.3,0,120,"1,017.30",6.7
6916,1/2/2020 2:00,78.15,46.11,55.17,43.38,139.61,"1,006.40",2.62,0.12,16,75.2,0.1,0,95,"1,017.50",6.6
6917,1/2/2020 1:00,77.09,50.62,52.15,47.9,124.22,"1,211.00",1.87,0.4,15.6,75.1,0.1,0,116,"1,018.10",6.4
6918,1/2/2020 0:00,72.69,51.5,45.89,50.53,122.62,"1,005.10",2.96,0.68,16,72.5,0,0,211,"1,018.40",6.2
6919,31/01/2020 23:00,81.36,54.46,40.32,44.28,108.48,"1,025.20",3.31,0.16,16.8,68.4,0.1,0,119,"1,018.80",6
6920,31/01/2020 22:00,83.39,58.01,43.1,34.89,83.78,"1,227.90",2.4,0.22,17.7,66.1,0.2,0,135,"1,019.00",6.6
6921,31/01/2020 21:00,74.32,66.08,52.08,34.2,98.33,"1,276.60",2.3,1.16,18,63.7,0.4,0,166,"1,018.80",6.1
6922,31/01/2020 20:00,77.61,64.64,48.93,23.89,87.21,"1,248.40",3.28,0.94,18.4,60.9,0.5,0,125,"1,018.50",6.5
6923,31/01/2020 19:00,72.06,60.47,38.98,1.72,73.6,"1,261.20",2.91,0.64,19,56,0.6,0,112,"1,018.00",6.7
6924,31/01/2020 18:00,63.48,63.38,41.38,2.73,79.02,"2,158.40",2.4,1.68,19.5,53.1,0.6,0,134,"1,017.20",7.4
6925,31/01/2020 17:00,72.24,68.64,44.75,2.68,85.21,"1,538.90",2.94,2.32,20.1,49.5,0.7,0,113,"1,016.70",53.2
6926,31/01/2020 16:00,78.69,68.27,40.75,1.98,77.12,939.8,3.15,1.46,20.5,46.7,0.7,0,117,"1,016.30",160.7
6927,31/01/2020 15:00,87.4,71.47,38.22,3.02,73.52,661.7,2.38,2.38,20.5,46,1,0.03,103,"1,016.50",253.9
6928,31/01/2020 14:00,95.81,75.3,46.35,3.15,88.63,690.5,2.32,3.62,20.7,44,0.6,0,138,"1,017.10",451.8
6929,31/01/2020 13:00,93.72,77.98,50.91,6.92,100.75,939.5,3.2,0.96,20.8,43.8,0.6,0,133,"1,018.20",567.5
6930,31/01/2020 12:00,144.16,78.97,79.2,30.43,128.3,"1,025.80",2.7,0.66,19.8,45.4,0.4,0,158,"1,019.50",550.2
6931,31/01/2020 11:00,150.03,82.62,83.12,34.8,142.91,"1,132.60",2,1.42,19,46.6,0.6,0,113,"1,020.80",598.4
6932,31/01/2020 10:00,166.34,82.13,88.98,44.12,152.8,717.3,2.78,0.92,17.4,51.7,0.7,0.01,121,"1,021.40",338.9
6933,31/01/2020 09:00,194.44,92.43,74.67,40.32,138.91,662.4,3.1,0.14,16.2,58.8,0.4,0,104,"1,021.50",302.1
6934,31/01/2020 08:00,121.07,73.1,81.94,97.79,199.27,797.3,2.22,0.28,14.2,74,0.5,0,113,"1,020.90",97.9
6935,31/01/2020 07:00,82.74,71.9,80.57,96.15,188.95,770.4,2.88,0.62,12.8,78.1,0.2,0,156,"1,020.20",17.9
6936,31/01/2020 06:00,77.72,67.02,79.42,94.78,160.76,631.4,3.23,0.02,13.2,73.3,0.1,0,175,"1,019.00",4.4
6937,31/01/2020 05:00,91.9,76.98,66.86,79.79,106.33,737.1,2.4,0.06,13.6,68.6,0.2,0,112,"1,018.60",4.5
6938,31/01/2020 04:00,104.8,78.11,76.42,91.2,122.35,900.5,2.22,0.52,13.3,70.5,0.1,0,139,"1,018.50",4.5
6939,31/01/2020 03:00,107.1,80.42,81.21,96.92,126.08,866.5,3.15,0.5,13.7,69.2,0.1,0,132,"1,018.60",4.3
6940,31/01/2020 02:00,110.2,83.43,79.09,94.39,116.39,"1,006.80",2.88,0.16,14.4,65.7,0.3,0,178,"1,018.70",4.2
6941,31/01/2020 01:00,114.41,83.21,71.97,85.89,100.98,"1,392.30",2.06,0.42,14.5,64.8,0.3,0,154,"1,019.20",4.3
6942,31/01/2020 00:00,125.74,94.36,67.58,80.65,91.35,"2,162.90",3.31,0.98,15.2,58.5,0.4,0,162,"1,019.40",4.4
6943,30/01/2020 23:00,145.58,104.91,88.86,106.04,133.74,"2,671.90",3.9,0.16,14.5,63,0.3,0,145,"1,019.70",4.3
6944,30/01/2020 22:00,147.89,103.51,111.09,132.58,170.68,"3,020.30",3.31,0.02,14.7,60.4,0.1,0,123,"1,019.60",4.2
6945,30/01/2020 21:00,127.82,101.48,116.8,139.38,169.13,"3,284.70",2.96,0.46,15.6,57.8,0.1,0,138,"1,019.50",4.5
6946,30/01/2020 20:00,114.98,88.49,118.24,141.11,184.76,"2,890.30",3.84,0.54,16.1,54.4,0,0,133,"1,019.10",4
6947,30/01/2020 19:00,96.62,55.66,53.64,21.99,78.86,"2,028.70",3.79,0.06,16.9,49.1,0,0,121,"1,018.60",2.8
6948,30/01/2020 18:00,61.3,29.71,53.84,26.28,83.9,"1,545.40",2.24,0.98,18.2,40.5,0.1,0,120,"1,018.00",3.8
6949,30/01/2020 17:00,87.57,41.68,50.79,27.77,82.55,"2,270.80",2.83,3.16,19.8,34.5,0.1,0,116,"1,017.80",31.6
6950,30/01/2020 16:00,76.76,46.44,51.26,27.33,82.55,968.1,3.47,1.12,20.4,32.1,0.5,0,319,"1,017.70",115.5
6951,30/01/2020 15:00,86.35,43.25,53.23,30.6,88.31,926.5,2.94,1.04,20.5,31.8,0.8,0,329,"1,018.00",200
6952,30/01/2020 14:00,94.15,49.04,56.23,49.11,112.45,940.5,2.56,2.82,20.3,32.7,0.4,0,137,"1,018.90",272.4
6953,30/01/2020 13:00,106.94,45.84,53.71,49.52,110.43,894.7,3.5,1.86,19.9,33.4,0.3,0,6,"1,020.20",315.4
6954,30/01/2020 12:00,115.87,48.81,61.34,58.25,128.01,924.5,3.36,0.56,19.8,33.9,0.3,0,115,"1,021.80",339.1
6955,30/01/2020 11:00,109.1,69.29,45,32.94,89.1,"1,084.80",2.46,1.04,19,37.4,0.5,0,113,"1,023.20",644.9
6956,30/01/2020 10:00,127.29,73.35,45,41.01,90.32,"1,102.00",3.15,0.98,17.1,52,0.1,0,335,"1,024.00",522.8
6957,30/01/2020 09:00,108.87,67.82,42.81,39.2,83.13,"1,164.90",3.76,0.46,15,70.3,0.4,0,325,"1,023.80",301.2
6958,30/01/2020 08:00,113.15,73.11,37.21,30.12,75.02,891.3,4.54,0.02,13.1,77.8,0.6,0,322,"1,023.20",156.2
6959,30/01/2020 07:00,72.39,55.06,34.9,23.88,67.89,748,4.27,0.14,12,80.6,0,0,338,"1,022.20",23.8
6960,30/01/2020 06:00,129.59,72.57,29.02,28.99,86.09,816.1,3.9,0.48,12.1,80,0.1,0,140,"1,021.40",5.8
6961,30/01/2020 05:00,135.64,75.96,26.29,21.48,70.67,684.9,3.79,0.38,12.3,78.4,0.4,0,329,"1,020.70",5.5
6962,30/01/2020 04:00,136.79,76.6,25.15,20.35,67.32,679.2,4.65,0.08,12.7,76.1,0.5,0,326,"1,020.50",5.3
6963,30/01/2020 03:00,135.52,75.89,32.27,28.31,89.71,685.3,3.5,0.56,12.9,77,0.4,0,321,"1,020.50",5.5
6964,30/01/2020 02:00,114.18,63.94,30.54,20.08,74.65,825.9,3.34,0.22,13.4,73.7,0.2,0,338,"1,021.10",5.8
6965,30/01/2020 01:00,105.43,59.04,24.8,12.52,54.83,905.7,2.64,0.1,14,70.7,0.5,0,323,"1,021.50",6.5
6966,30/01/2020 00:00,109.63,61.39,31.87,16.81,71.58,"1,007.80",2.51,0.6,14.3,69.2,0.5,0,326,"1,021.70",6.5
6967,29/01/2020 23:00,103.14,57.76,32.69,13.87,68.28,960.2,3.44,0.48,14.3,68.6,0.6,0,319,"1,021.90",6.5
6968,29/01/2020 22:00,102.84,57.59,23.23,5.46,41.81,940.8,3.02,0.1,14.4,68.1,0.3,0,323,"1,021.70",6.5
6969,29/01/2020 21:00,93.2,52.19,27.06,7.66,50.65,"1,118.60",2.4,0.72,14.6,63.7,0.8,0,330,"1,021.60",6.5
6970,29/01/2020 20:00,80.88,45.29,33.2,8.94,61.45,"1,156.20",3.15,0.74,14.7,63.4,0.7,0,328,"1,021.20",6.2
6971,29/01/2020 19:00,79.45,44.49,40.41,11.03,75.04,"1,059.40",3.18,0.28,15.1,61.6,0.8,0,324,"1,020.60",6.5
6972,29/01/2020 18:00,74.06,42.82,38.91,37.09,81.21,"1,144.20",2.24,0.24,15.5,64.8,0.5,0.01,321,"1,020.00",7.5
6973,29/01/2020 17:00,75.69,42.95,47.32,36.08,93.02,880.9,2.48,0.8,15.8,60.4,0.5,0.01,328,"1,019.60",30.1
6974,29/01/2020 16:00,78.21,45.48,45.1,42.51,90.12,729.2,3.42,0.56,16.1,55.7,0.6,0,325,"1,019.10",67.2
6975,29/01/2020 15:00,57.2,34.52,43.89,33.14,86.64,588.5,2.94,0.18,16.5,48.5,0.2,0,24,"1,019.20",138.9
6976,29/01/2020 14:00,51.29,32.62,30.21,41.03,87.09,797.6,2.03,0.9,16.2,46.7,0.4,0,89,"1,019.70",201.5
6977,29/01/2020 13:00,51.74,34.16,34.09,40.85,98.43,796.9,2.8,1.04,16.1,46.7,0.2,0,72,"1,020.70",230.2
6978,29/01/2020 12:00,67.93,44.81,5.45,51.48,296.12,645.9,3.23,0.24,15.8,48.7,0.6,0,100,"1,021.90",244.7
6979,29/01/2020 11:00,48.29,42.41,8.02,56.06,172.81,785.2,2.32,0.3,15.2,50.3,0.3,0,90,"1,022.90",142.8
6980,29/01/2020 10:00,49.07,43,9.38,58.14,190.85,770.5,2.43,0.78,14.9,50.6,0.3,0,100,"1,023.30",157.7
6981,29/01/2020 09:00,50.79,32.01,12.31,63.68,90.75,821.4,3.36,0.26,14.3,55.7,0.4,0,88,"1,023.20",75
6982,29/01/2020 08:00,42.77,35.19,77.62,97.1,152.44,743.4,3.02,0.06,13.9,59.7,0.3,0,97,"1,022.40",28.5
6983,29/01/2020 07:00,38.19,21.42,47.22,68.52,118.62,874.9,2.3,0.52,13.5,66.7,0.2,0,119,"1,021.70",8.7
6984,29/01/2020 06:00,38.49,22.29,28.73,87.7,155.53,816.2,3.2,0.62,14.2,59,0.1,0,59,"1,020.80",5.9
6985,29/01/2020 05:00,42.55,30.86,17.48,114.2,191.97,743.8,3.28,0.08,14.3,58.9,0,0,6,"1,020.30",5.9
